DATE,YEAR,MO,DY,CITY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2017-04-24,2017,4,24,Bengaluru,6.9751,29.94,39.58,2.23
2017-04-25,2017,4,25,Bengaluru,6.2098,30.06,40.11,2.31
2017-04-26,2017,4,26,Bengaluru,6.9797,28.6,50.69,1.44
2017-04-27,2017,4,27,Bengaluru,6.8945,29.59,44.21,1.87
2017-04-28,2017,4,28,Bengaluru,7.0368,30.51,39.07,0.99
2017-04-29,2017,4,29,Bengaluru,6.5102,30.85,36.71,0.83
2017-04-30,2017,4,30,Bengaluru,6.7361,29.92,40.84,1.32
2017-05-01,2017,5,1,Bengaluru,6.6456,28.12,50.33,1.5
2017-05-02,2017,5,2,Bengaluru,6.6593,27.34,55.18,1.44
2017-05-03,2017,5,3,Bengaluru,6.1824,28.4,51.49,2.17
2017-05-04,2017,5,4,Bengaluru,7.2394,29.8,45.52,1.73
2017-05-05,2017,5,5,Bengaluru,7.1674,30.91,40.9,2.51
2017-05-06,2017,5,6,Bengaluru,6.961,30.76,46.31,2.14
2017-05-07,2017,5,7,Bengaluru,6.8993,29.47,49.52,1.51
2017-05-08,2017,5,8,Bengaluru,5.5399,25.76,66.3,1.54
2017-05-09,2017,5,9,Bengaluru,6.3322,26.86,63.52,1.97
2017-05-10,2017,5,10,Bengaluru,6.4363,26.96,65.35,1.34
2017-05-11,2017,5,11,Bengaluru,5.1506,25.73,70.68,1.06
2017-05-12,2017,5,12,Bengaluru,6.1183,27.28,61.68,1.63
2017-05-13,2017,5,13,Bengaluru,5.8723,28.46,58.95,1.19
2017-05-14,2017,5,14,Bengaluru,6.3953,28.98,60.47,2.0
2017-05-15,2017,5,15,Bengaluru,6.5146,27.43,66.96,2.7
2017-05-16,2017,5,16,Bengaluru,6.5542,30.24,51.59,1.57
2017-05-17,2017,5,17,Bengaluru,6.1543,29.32,58.15,2.44
2017-05-18,2017,5,18,Bengaluru,5.9345,27.18,66.92,2.57
2017-05-19,2017,5,19,Bengaluru,5.7122,24.69,78.99,3.0
2017-05-20,2017,5,20,Bengaluru,4.729,26.12,71.02,2.67
2017-05-21,2017,5,21,Bengaluru,5.0347,24.62,76.0,2.66
2017-05-22,2017,5,22,Bengaluru,5.676,25.49,74.99,2.01
2017-05-23,2017,5,23,Bengaluru,6.54,27.97,61.66,1.97
2017-05-24,2017,5,24,Bengaluru,5.8174,27.52,64.98,2.52
2017-05-25,2017,5,25,Bengaluru,5.6866,26.17,71.11,3.26
2017-05-26,2017,5,26,Bengaluru,6.4814,26.84,70.62,2.79
2017-05-27,2017,5,27,Bengaluru,4.6428,24.69,83.37,2.23
2017-05-28,2017,5,28,Bengaluru,4.7357,25.5,76.54,3.72
2017-05-29,2017,5,29,Bengaluru,6.2345,26.15,70.53,4.75
2017-05-30,2017,5,30,Bengaluru,6.5165,26.23,69.23,4.89
2017-05-31,2017,5,31,Bengaluru,6.0041,25.87,70.72,4.02
2017-06-01,2017,6,1,Bengaluru,6.9787,25.9,69.24,3.22
2017-06-02,2017,6,2,Bengaluru,6.8203,25.08,72.36,3.17
2017-06-03,2017,6,3,Bengaluru,6.559,24.54,74.92,4.68
2017-06-04,2017,6,4,Bengaluru,6.4759,25.4,71.23,3.21
2017-06-05,2017,6,5,Bengaluru,6.5674,26.29,67.42,3.58
2017-06-06,2017,6,6,Bengaluru,5.825,24.58,75.83,3.27
2017-06-07,2017,6,7,Bengaluru,4.3848,23.14,70.95,4.4
2017-06-08,2017,6,8,Bengaluru,5.0477,22.82,71.49,4.31
2017-06-09,2017,6,9,Bengaluru,4.4326,23.41,77.92,4.48
2017-06-10,2017,6,10,Bengaluru,4.6786,23.29,77.6,5.1
2017-06-11,2017,6,11,Bengaluru,4.6819,23.63,75.18,5.59
2017-06-12,2017,6,12,Bengaluru,3.9312,23.76,79.43,4.29
2017-06-13,2017,6,13,Bengaluru,4.6817,25.02,75.83,3.72
2017-06-14,2017,6,14,Bengaluru,5.664,25.54,74.3,3.31
2017-06-15,2017,6,15,Bengaluru,5.1182,25.48,72.49,3.61
2017-06-16,2017,6,16,Bengaluru,4.2864,24.42,76.05,3.65
2017-06-17,2017,6,17,Bengaluru,5.2886,23.56,71.02,3.96
2017-06-18,2017,6,18,Bengaluru,5.9112,25.03,68.51,3.67
2017-06-19,2017,6,19,Bengaluru,4.9462,23.3,72.87,3.52
2017-06-20,2017,6,20,Bengaluru,5.3854,24.63,70.78,3.95
2017-06-21,2017,6,21,Bengaluru,5.7396,24.71,69.81,4.16
2017-06-22,2017,6,22,Bengaluru,5.7017,24.58,72.62,3.86
2017-06-23,2017,6,23,Bengaluru,6.3161,25.12,72.33,4.31
2017-06-24,2017,6,24,Bengaluru,4.9318,24.28,68.79,4.73
2017-06-25,2017,6,25,Bengaluru,4.6558,23.54,76.27,4.79
2017-06-26,2017,6,26,Bengaluru,4.4182,24.09,73.96,5.18
2017-06-27,2017,6,27,Bengaluru,5.2483,23.75,71.41,5.46
2017-06-28,2017,6,28,Bengaluru,5.1139,23.41,73.03,5.36
2017-06-29,2017,6,29,Bengaluru,5.2649,22.94,74.09,4.63
2017-06-30,2017,6,30,Bengaluru,4.7642,23.74,75.72,4.42
2017-07-01,2017,7,1,Bengaluru,5.0755,25.06,70.32,4.05
2017-07-02,2017,7,2,Bengaluru,5.683,24.18,73.82,4.01
2017-07-03,2017,7,3,Bengaluru,4.729,24.32,70.25,4.27
2017-07-04,2017,7,4,Bengaluru,4.381,23.66,70.0,4.67
2017-07-05,2017,7,5,Bengaluru,5.1667,23.48,75.53,3.96
2017-07-06,2017,7,6,Bengaluru,4.5024,24.5,73.19,3.92
2017-07-07,2017,7,7,Bengaluru,3.8909,24.25,70.83,3.9
2017-07-08,2017,7,8,Bengaluru,3.7123,23.92,69.88,3.67
2017-07-09,2017,7,9,Bengaluru,5.5855,24.5,70.24,3.15
2017-07-10,2017,7,10,Bengaluru,5.5056,24.07,74.54,3.04
2017-07-11,2017,7,11,Bengaluru,4.9714,23.62,77.81,4.02
2017-07-12,2017,7,12,Bengaluru,3.8594,24.07,68.76,4.37
2017-07-13,2017,7,13,Bengaluru,4.0524,24.06,67.7,4.66
2017-07-14,2017,7,14,Bengaluru,3.7046,23.16,69.24,5.3
2017-07-15,2017,7,15,Bengaluru,3.3002,23.82,71.49,4.78
2017-07-16,2017,7,16,Bengaluru,3.9823,24.51,68.39,5.34
2017-07-17,2017,7,17,Bengaluru,4.3478,24.01,70.76,5.49
2017-07-18,2017,7,18,Bengaluru,3.384,23.64,78.19,5.3
2017-07-19,2017,7,19,Bengaluru,4.0224,24.04,75.61,5.96
2017-07-20,2017,7,20,Bengaluru,4.5614,23.92,71.42,6.04
2017-07-21,2017,7,21,Bengaluru,4.41,23.94,75.26,5.09
2017-07-22,2017,7,22,Bengaluru,4.9541,25.59,68.11,4.54
2017-07-23,2017,7,23,Bengaluru,5.3114,25.58,68.26,4.48
2017-07-24,2017,7,24,Bengaluru,5.4178,24.65,70.59,4.5
2017-07-25,2017,7,25,Bengaluru,5.2678,25.83,66.51,4.42
2017-07-26,2017,7,26,Bengaluru,5.369,25.99,65.34,4.47
2017-07-27,2017,7,27,Bengaluru,5.7614,25.67,67.47,4.5
2017-07-28,2017,7,28,Bengaluru,6.0089,24.98,71.85,4.21
2017-07-29,2017,7,29,Bengaluru,5.4619,24.64,73.49,3.41
2017-07-30,2017,7,30,Bengaluru,5.4631,24.35,76.57,2.57
2017-07-31,2017,7,31,Bengaluru,5.3042,24.14,79.49,2.26
2017-08-01,2017,8,1,Bengaluru,6.1507,25.22,71.71,2.75
2017-08-02,2017,8,2,Bengaluru,5.8718,24.84,72.54,3.1
2017-08-03,2017,8,3,Bengaluru,5.3474,24.71,72.07,4.29
2017-08-04,2017,8,4,Bengaluru,4.0649,24.5,74.73,4.27
2017-08-05,2017,8,5,Bengaluru,4.2571,25.01,73.0,4.34
2017-08-06,2017,8,6,Bengaluru,4.6745,25.25,72.42,3.79
2017-08-07,2017,8,7,Bengaluru,5.5978,25.33,71.22,3.13
2017-08-08,2017,8,8,Bengaluru,5.4922,24.92,72.91,2.42
2017-08-09,2017,8,9,Bengaluru,4.4604,24.53,74.88,2.2
2017-08-10,2017,8,10,Bengaluru,4.8238,23.69,75.54,1.4
2017-08-11,2017,8,11,Bengaluru,4.7297,23.02,82.71,1.71
2017-08-12,2017,8,12,Bengaluru,4.3106,23.14,81.13,2.4
2017-08-13,2017,8,13,Bengaluru,3.1855,23.17,79.19,2.07
2017-08-14,2017,8,14,Bengaluru,5.3702,23.36,77.31,1.17
2017-08-15,2017,8,15,Bengaluru,5.2894,23.21,81.29,1.17
2017-08-16,2017,8,16,Bengaluru,5.9054,23.36,82.44,2.05
2017-08-17,2017,8,17,Bengaluru,4.6874,22.62,86.28,2.83
2017-08-18,2017,8,18,Bengaluru,4.489,22.5,84.05,3.6
2017-08-19,2017,8,19,Bengaluru,4.9572,22.75,79.52,4.32
2017-08-20,2017,8,20,Bengaluru,3.977,22.51,80.16,4.13
2017-08-21,2017,8,21,Bengaluru,4.561,22.53,80.81,3.63
2017-08-22,2017,8,22,Bengaluru,4.7969,22.88,82.69,2.92
2017-08-23,2017,8,23,Bengaluru,5.2598,23.24,83.13,2.69
2017-08-24,2017,8,24,Bengaluru,3.9847,22.77,84.2,3.19
2017-08-25,2017,8,25,Bengaluru,3.7015,22.97,82.7,3.52
2017-08-26,2017,8,26,Bengaluru,5.1264,22.93,85.23,3.5
2017-08-27,2017,8,27,Bengaluru,4.0404,22.99,78.62,4.25
2017-08-28,2017,8,28,Bengaluru,3.2887,22.18,86.96,3.53
2017-08-29,2017,8,29,Bengaluru,3.8311,23.05,81.31,4.44
2017-08-30,2017,8,30,Bengaluru,5.0568,23.82,80.95,3.36
2017-08-31,2017,8,31,Bengaluru,5.4485,23.98,80.51,2.15
2017-09-01,2017,9,1,Bengaluru,3.9689,23.82,83.55,1.92
2017-09-02,2017,9,2,Bengaluru,4.6934,23.22,86.43,0.92
2017-09-03,2017,9,3,Bengaluru,5.5495,23.62,84.87,1.53
2017-09-04,2017,9,4,Bengaluru,5.7922,23.54,83.89,1.28
2017-09-05,2017,9,5,Bengaluru,6.0965,23.56,84.97,1.74
2017-09-06,2017,9,6,Bengaluru,5.5018,22.97,90.09,1.22
2017-09-07,2017,9,7,Bengaluru,4.4642,22.8,90.84,1.44
2017-09-08,2017,9,8,Bengaluru,4.8454,23.97,82.46,1.38
2017-09-09,2017,9,9,Bengaluru,4.8238,23.96,82.52,1.28
2017-09-10,2017,9,10,Bengaluru,5.1852,23.24,86.66,1.76
2017-09-11,2017,9,11,Bengaluru,5.2152,23.87,84.45,2.32
2017-09-12,2017,9,12,Bengaluru,6.421,23.82,85.95,2.52
2017-09-13,2017,9,13,Bengaluru,6.0526,23.78,83.21,2.26
2017-09-14,2017,9,14,Bengaluru,5.7922,23.75,83.26,1.46
2017-09-15,2017,9,15,Bengaluru,4.4834,22.68,88.83,2.21
2017-09-16,2017,9,16,Bengaluru,4.8638,22.61,87.66,3.0
2017-09-17,2017,9,17,Bengaluru,3.3574,21.69,87.63,4.11
2017-09-18,2017,9,18,Bengaluru,4.5934,21.64,83.15,4.68
2017-09-19,2017,9,19,Bengaluru,4.6548,22.17,83.73,4.3
2017-09-20,2017,9,20,Bengaluru,5.8063,21.81,82.55,4.13
2017-09-21,2017,9,21,Bengaluru,4.8024,22.17,83.2,3.46
2017-09-22,2017,9,22,Bengaluru,5.4725,22.36,81.86,2.37
2017-09-23,2017,9,23,Bengaluru,6.6449,23.6,80.96,1.38
2017-09-24,2017,9,24,Bengaluru,4.3308,22.79,86.94,1.49
2017-09-25,2017,9,25,Bengaluru,4.7666,21.57,91.98,2.61
2017-09-26,2017,9,26,Bengaluru,4.5674,21.95,88.7,1.65
2017-09-27,2017,9,27,Bengaluru,4.0562,21.73,89.79,1.13
2017-09-28,2017,9,28,Bengaluru,3.9694,21.94,89.9,1.97
2017-09-29,2017,9,29,Bengaluru,4.2103,21.68,88.91,2.02
2017-09-30,2017,9,30,Bengaluru,4.0846,23.01,85.95,1.24
2017-10-01,2017,10,1,Bengaluru,4.8574,21.98,91.21,1.51
2017-10-02,2017,10,2,Bengaluru,4.1897,22.77,87.45,1.35
2017-10-03,2017,10,3,Bengaluru,5.3815,22.16,91.95,1.01
2017-10-04,2017,10,4,Bengaluru,5.1751,22.46,91.41,1.49
2017-10-05,2017,10,5,Bengaluru,4.0382,22.42,90.04,1.4
2017-10-06,2017,10,6,Bengaluru,4.4177,22.6,87.78,1.09
2017-10-07,2017,10,7,Bengaluru,5.004,21.91,89.56,1.52
2017-10-08,2017,10,8,Bengaluru,5.2994,23.19,87.52,1.3
2017-10-09,2017,10,9,Bengaluru,4.8624,23.0,88.65,1.33
2017-10-10,2017,10,10,Bengaluru,5.237,22.48,90.48,1.42
2017-10-11,2017,10,11,Bengaluru,5.628,22.96,86.65,0.99
2017-10-12,2017,10,12,Bengaluru,3.8196,22.63,88.2,1.28
2017-10-13,2017,10,13,Bengaluru,4.3814,22.53,88.5,1.2
2017-10-14,2017,10,14,Bengaluru,4.1381,21.52,91.7,2.08
2017-10-15,2017,10,15,Bengaluru,3.203,21.65,89.5,2.48
2017-10-16,2017,10,16,Bengaluru,2.8152,21.68,92.0,2.25
2017-10-17,2017,10,17,Bengaluru,3.2806,21.52,90.01,1.59
2017-10-18,2017,10,18,Bengaluru,3.497,21.99,85.41,1.72
2017-10-19,2017,10,19,Bengaluru,5.5387,22.54,76.75,1.49
2017-10-20,2017,10,20,Bengaluru,5.0239,22.16,86.99,1.59
2017-10-21,2017,10,21,Bengaluru,5.033,22.61,82.14,1.32
2017-10-22,2017,10,22,Bengaluru,6.0338,22.18,83.03,1.51
2017-10-23,2017,10,23,Bengaluru,6.4478,20.3,73.03,1.59
2017-10-24,2017,10,24,Bengaluru,5.8855,20.98,77.91,1.32
2017-10-25,2017,10,25,Bengaluru,4.8965,21.76,88.8,1.52
2017-10-26,2017,10,26,Bengaluru,4.4976,22.16,87.61,1.92
2017-10-27,2017,10,27,Bengaluru,4.5218,21.51,86.66,2.17
2017-10-28,2017,10,28,Bengaluru,5.6002,20.84,86.75,2.39
2017-10-29,2017,10,29,Bengaluru,5.6705,20.81,86.13,2.39
2017-10-30,2017,10,30,Bengaluru,3.6708,20.34,89.45,3.32
2017-10-31,2017,10,31,Bengaluru,3.1589,20.78,89.03,2.78
2017-11-01,2017,11,1,Bengaluru,3.3456,21.37,88.76,2.85
2017-11-02,2017,11,2,Bengaluru,4.4602,20.35,85.15,2.54
2017-11-03,2017,11,3,Bengaluru,4.4455,19.7,87.62,2.86
2017-11-04,2017,11,4,Bengaluru,3.3269,19.92,89.85,2.98
2017-11-05,2017,11,5,Bengaluru,3.9002,20.86,89.03,3.06
2017-11-06,2017,11,6,Bengaluru,3.6696,21.07,89.15,2.8
2017-11-07,2017,11,7,Bengaluru,4.1407,21.21,88.45,2.17
2017-11-08,2017,11,8,Bengaluru,4.4182,21.12,87.3,2.5
2017-11-09,2017,11,9,Bengaluru,5.7804,19.92,83.7,2.22
2017-11-10,2017,11,10,Bengaluru,5.6467,19.61,85.71,2.15
2017-11-11,2017,11,11,Bengaluru,3.851,19.53,85.35,2.23
2017-11-12,2017,11,12,Bengaluru,4.897,19.58,82.92,2.38
2017-11-13,2017,11,13,Bengaluru,4.6757,20.64,86.62,2.07
2017-11-14,2017,11,14,Bengaluru,4.6354,21.3,86.49,1.67
2017-11-15,2017,11,15,Bengaluru,3.3816,21.83,87.17,1.68
2017-11-16,2017,11,16,Bengaluru,3.9874,21.53,87.59,1.94
2017-11-17,2017,11,17,Bengaluru,3.7351,22.29,85.78,1.02
2017-11-18,2017,11,18,Bengaluru,4.4002,22.42,86.04,1.64
2017-11-19,2017,11,19,Bengaluru,4.5055,22.29,86.26,1.8
2017-11-20,2017,11,20,Bengaluru,4.9781,21.8,86.12,1.82
2017-11-21,2017,11,21,Bengaluru,4.5358,21.73,85.37,1.95
2017-11-22,2017,11,22,Bengaluru,4.9188,21.34,86.03,1.99
2017-11-23,2017,11,23,Bengaluru,5.4427,20.41,80.39,1.64
2017-11-24,2017,11,24,Bengaluru,4.4568,20.82,85.51,1.65
2017-11-25,2017,11,25,Bengaluru,4.0577,20.14,86.25,1.99
2017-11-26,2017,11,26,Bengaluru,3.2179,20.16,86.34,2.41
2017-11-27,2017,11,27,Bengaluru,3.221,20.99,86.96,2.59
2017-11-28,2017,11,28,Bengaluru,5.0942,20.48,84.07,2.34
2017-11-29,2017,11,29,Bengaluru,4.9519,20.01,82.5,2.81
2017-11-30,2017,11,30,Bengaluru,2.8764,20.44,91.3,3.66
2017-12-01,2017,12,1,Bengaluru,2.0633,21.43,90.96,4.37
2017-12-02,2017,12,2,Bengaluru,2.7386,18.97,91.0,3.38
2017-12-03,2017,12,3,Bengaluru,4.1335,19.71,88.07,2.28
2017-12-04,2017,12,4,Bengaluru,4.3452,20.9,86.52,1.75
2017-12-05,2017,12,5,Bengaluru,3.9456,20.95,84.96,1.32
2017-12-06,2017,12,6,Bengaluru,4.4513,21.31,83.84,1.22
2017-12-07,2017,12,7,Bengaluru,4.4443,20.49,83.79,1.53
2017-12-08,2017,12,8,Bengaluru,5.4679,19.16,70.13,1.61
2017-12-09,2017,12,9,Bengaluru,5.4636,19.43,64.54,1.51
2017-12-10,2017,12,10,Bengaluru,5.4132,19.08,72.26,1.8
2017-12-11,2017,12,11,Bengaluru,5.3671,19.92,73.73,1.16
2017-12-12,2017,12,12,Bengaluru,4.3159,20.41,82.06,1.02
2017-12-13,2017,12,13,Bengaluru,3.3072,20.08,85.24,1.27
2017-12-14,2017,12,14,Bengaluru,5.1259,20.37,81.1,1.76
2017-12-15,2017,12,15,Bengaluru,5.3309,19.94,83.71,2.37
2017-12-16,2017,12,16,Bengaluru,4.661,19.58,83.36,2.89
2017-12-17,2017,12,17,Bengaluru,5.3374,18.36,82.81,3.26
2017-12-18,2017,12,18,Bengaluru,5.2018,17.86,83.36,2.6
2017-12-19,2017,12,19,Bengaluru,5.5363,18.68,83.83,2.68
2017-12-20,2017,12,20,Bengaluru,5.5567,18.54,80.63,2.59
2017-12-21,2017,12,21,Bengaluru,5.2802,17.56,81.28,2.3
2017-12-22,2017,12,22,Bengaluru,5.5874,19.03,81.19,2.51
2017-12-23,2017,12,23,Bengaluru,5.3942,17.94,79.74,2.33
2017-12-24,2017,12,24,Bengaluru,5.9424,17.67,79.3,2.11
2017-12-25,2017,12,25,Bengaluru,4.176,17.89,80.14,2.15
2017-12-26,2017,12,26,Bengaluru,5.7408,17.78,77.8,2.3
2017-12-27,2017,12,27,Bengaluru,5.4396,17.87,79.09,2.21
2017-12-28,2017,12,28,Bengaluru,5.7358,16.77,76.6,2.22
2017-12-29,2017,12,29,Bengaluru,5.7766,17.26,79.7,2.27
2017-12-30,2017,12,30,Bengaluru,5.2733,18.05,79.64,1.97
2017-12-31,2017,12,31,Bengaluru,5.7905,18.72,75.12,1.6
2018-01-01,2018,1,1,Bengaluru,5.6362,19.98,73.07,0.88
2018-01-02,2018,1,2,Bengaluru,5.4194,20.0,74.26,1.17
2018-01-03,2018,1,3,Bengaluru,4.6123,20.18,73.81,1.28
2018-01-04,2018,1,4,Bengaluru,4.639,19.48,75.11,1.91
2018-01-05,2018,1,5,Bengaluru,5.1734,18.11,71.16,1.78
2018-01-06,2018,1,6,Bengaluru,5.0076,17.38,68.3,1.41
2018-01-07,2018,1,7,Bengaluru,4.8437,17.64,64.28,1.49
2018-01-08,2018,1,8,Bengaluru,5.5334,17.29,69.5,2.15
2018-01-09,2018,1,9,Bengaluru,5.0246,19.01,75.96,2.59
2018-01-10,2018,1,10,Bengaluru,4.3277,20.94,79.14,3.01
2018-01-11,2018,1,11,Bengaluru,4.5374,22.02,78.5,2.38
2018-01-12,2018,1,12,Bengaluru,4.0418,21.99,72.87,2.41
2018-01-13,2018,1,13,Bengaluru,5.6566,20.57,71.2,1.99
2018-01-14,2018,1,14,Bengaluru,6.0763,20.2,69.15,2.25
2018-01-15,2018,1,15,Bengaluru,5.9086,21.11,68.7,2.44
2018-01-16,2018,1,16,Bengaluru,4.5658,21.05,70.8,1.6
2018-01-17,2018,1,17,Bengaluru,4.8458,20.06,67.42,1.96
2018-01-18,2018,1,18,Bengaluru,6.1296,18.84,65.43,2.31
2018-01-19,2018,1,19,Bengaluru,5.9789,18.35,66.76,2.17
2018-01-20,2018,1,20,Bengaluru,6.0948,18.61,65.27,1.65
2018-01-21,2018,1,21,Bengaluru,6.0214,18.84,64.87,2.08
2018-01-22,2018,1,22,Bengaluru,5.9782,19.52,64.24,1.53
2018-01-23,2018,1,23,Bengaluru,5.6095,20.62,69.62,1.38
2018-01-24,2018,1,24,Bengaluru,4.5401,21.1,67.84,1.54
2018-01-25,2018,1,25,Bengaluru,5.1343,20.44,57.04,1.77
2018-01-26,2018,1,26,Bengaluru,5.6323,19.99,61.9,1.64
2018-01-27,2018,1,27,Bengaluru,5.2954,20.24,66.14,1.55
2018-01-28,2018,1,28,Bengaluru,5.4864,20.22,61.98,1.96
2018-01-29,2018,1,29,Bengaluru,6.0732,20.11,62.19,2.49
2018-01-30,2018,1,30,Bengaluru,6.1774,19.96,61.9,2.37
2018-01-31,2018,1,31,Bengaluru,6.5335,19.81,57.64,2.16
2018-02-01,2018,2,1,Bengaluru,6.7483,19.9,46.39,2.08
2018-02-02,2018,2,2,Bengaluru,6.6199,20.0,47.66,2.04
2018-02-03,2018,2,3,Bengaluru,6.7006,19.38,51.82,2.35
2018-02-04,2018,2,4,Bengaluru,6.7567,18.78,55.39,2.12
2018-02-05,2018,2,5,Bengaluru,6.6626,20.58,53.72,2.24
2018-02-06,2018,2,6,Bengaluru,6.0965,22.64,62.7,1.88
2018-02-07,2018,2,7,Bengaluru,4.0846,21.61,80.01,1.78
2018-02-08,2018,2,8,Bengaluru,4.6454,22.2,62.74,0.95
2018-02-09,2018,2,9,Bengaluru,5.2927,22.77,68.79,0.95
2018-02-10,2018,2,10,Bengaluru,5.3482,22.02,67.04,1.82
2018-02-11,2018,2,11,Bengaluru,6.0768,22.62,64.12,2.7
2018-02-12,2018,2,12,Bengaluru,5.7538,22.73,62.15,2.54
2018-02-13,2018,2,13,Bengaluru,5.783,21.96,63.46,2.41
2018-02-14,2018,2,14,Bengaluru,6.3612,22.05,61.38,3.2
2018-02-15,2018,2,15,Bengaluru,6.427,19.99,65.49,2.8
2018-02-16,2018,2,16,Bengaluru,6.8153,21.28,55.86,2.27
2018-02-17,2018,2,17,Bengaluru,6.6946,21.84,56.16,1.82
2018-02-18,2018,2,18,Bengaluru,6.8345,22.13,53.24,2.12
2018-02-19,2018,2,19,Bengaluru,6.9158,21.97,53.98,2.13
2018-02-20,2018,2,20,Bengaluru,6.8352,22.39,56.38,2.54
2018-02-21,2018,2,21,Bengaluru,6.9533,22.12,52.06,2.93
2018-02-22,2018,2,22,Bengaluru,6.9578,22.62,47.27,2.51
2018-02-23,2018,2,23,Bengaluru,7.1436,22.1,47.27,2.82
2018-02-24,2018,2,24,Bengaluru,7.2881,21.67,48.04,2.58
2018-02-25,2018,2,25,Bengaluru,7.3164,22.5,50.8,2.86
2018-02-26,2018,2,26,Bengaluru,7.369,22.87,42.32,2.32
2018-02-27,2018,2,27,Bengaluru,7.2482,23.05,40.36,3.06
2018-02-28,2018,2,28,Bengaluru,7.1285,23.69,32.5,3.13
2018-03-01,2018,3,1,Bengaluru,7.3807,23.37,38.11,2.76
2018-03-02,2018,3,2,Bengaluru,7.4117,23.95,34.72,2.97
2018-03-03,2018,3,3,Bengaluru,7.4664,24.29,29.88,2.33
2018-03-04,2018,3,4,Bengaluru,7.4462,24.27,29.78,2.56
2018-03-05,2018,3,5,Bengaluru,7.2516,24.46,28.28,2.69
2018-03-06,2018,3,6,Bengaluru,7.5955,24.5,32.64,2.52
2018-03-07,2018,3,7,Bengaluru,7.4323,24.63,36.14,2.85
2018-03-08,2018,3,8,Bengaluru,7.2137,25.12,33.59,3.0
2018-03-09,2018,3,9,Bengaluru,6.8894,25.48,36.34,2.95
2018-03-10,2018,3,10,Bengaluru,6.2244,25.87,38.2,3.11
2018-03-11,2018,3,11,Bengaluru,7.0039,25.74,39.51,3.6
2018-03-12,2018,3,12,Bengaluru,6.8938,25.48,44.21,3.81
2018-03-13,2018,3,13,Bengaluru,5.8973,25.5,55.99,3.64
2018-03-14,2018,3,14,Bengaluru,5.4331,25.5,55.75,2.97
2018-03-15,2018,3,15,Bengaluru,5.6172,25.47,56.87,1.37
2018-03-16,2018,3,16,Bengaluru,4.9416,25.06,67.08,1.02
2018-03-17,2018,3,17,Bengaluru,5.0686,24.81,67.49,1.91
2018-03-18,2018,3,18,Bengaluru,5.453,24.61,66.79,1.94
2018-03-19,2018,3,19,Bengaluru,6.9468,25.2,53.76,2.9
2018-03-20,2018,3,20,Bengaluru,7.2905,25.7,47.74,2.44
2018-03-21,2018,3,21,Bengaluru,6.9749,26.14,48.21,1.26
2018-03-22,2018,3,22,Bengaluru,6.0854,27.52,47.38,1.57
2018-03-23,2018,3,23,Bengaluru,6.7411,27.68,40.02,2.38
2018-03-24,2018,3,24,Bengaluru,5.8327,27.94,45.99,2.51
2018-03-25,2018,3,25,Bengaluru,6.479,27.99,42.85,3.55
2018-03-26,2018,3,26,Bengaluru,6.4428,27.48,38.43,3.23
2018-03-27,2018,3,27,Bengaluru,6.7939,27.7,36.82,1.7
2018-03-28,2018,3,28,Bengaluru,6.4843,28.67,45.66,1.6
2018-03-29,2018,3,29,Bengaluru,5.9122,28.7,43.57,1.03
2018-03-30,2018,3,30,Bengaluru,5.8678,29.18,44.51,1.16
2018-03-31,2018,3,31,Bengaluru,6.3432,27.37,54.25,1.8
2018-04-01,2018,4,1,Bengaluru,6.413,28.54,47.31,1.77
2018-04-02,2018,4,2,Bengaluru,6.0852,28.45,46.97,2.7
2018-04-03,2018,4,3,Bengaluru,6.2162,28.83,44.32,2.38
2018-04-04,2018,4,4,Bengaluru,6.7747,28.76,42.24,2.88
2018-04-05,2018,4,5,Bengaluru,7.068,27.88,46.54,3.27
2018-04-06,2018,4,6,Bengaluru,6.7661,27.24,43.98,2.3
2018-04-07,2018,4,7,Bengaluru,6.677,28.27,42.38,2.84
2018-04-08,2018,4,8,Bengaluru,7.2739,27.71,48.48,3.58
2018-04-09,2018,4,9,Bengaluru,7.1909,27.59,48.21,3.27
2018-04-10,2018,4,10,Bengaluru,7.3282,28.07,47.09,3.16
2018-04-11,2018,4,11,Bengaluru,6.6528,28.42,48.24,2.07
2018-04-12,2018,4,12,Bengaluru,6.631,29.18,47.71,2.78
2018-04-13,2018,4,13,Bengaluru,6.5686,29.05,47.7,3.03
2018-04-14,2018,4,14,Bengaluru,6.9614,29.82,45.86,2.95
2018-04-15,2018,4,15,Bengaluru,6.1963,29.82,49.53,3.37
2018-04-16,2018,4,16,Bengaluru,5.9395,30.18,46.64,2.63
2018-04-17,2018,4,17,Bengaluru,6.7642,30.16,44.6,3.0
2018-04-18,2018,4,18,Bengaluru,6.5134,30.42,39.46,2.65
2018-04-19,2018,4,19,Bengaluru,5.8154,29.69,44.83,1.79
2018-04-20,2018,4,20,Bengaluru,6.0216,28.74,48.25,1.84
2018-04-21,2018,4,21,Bengaluru,6.1927,28.12,57.28,1.59
2018-04-22,2018,4,22,Bengaluru,6.2333,28.72,54.28,2.25
2018-04-23,2018,4,23,Bengaluru,6.6077,28.66,56.21,1.76
2018-04-24,2018,4,24,Bengaluru,6.2566,28.3,50.88,1.52
2018-04-25,2018,4,25,Bengaluru,6.7723,28.19,56.17,1.65
2018-04-26,2018,4,26,Bengaluru,6.3451,28.53,53.52,1.77
